Stage,Day,Time,Scenario,Value
1,2,17,4,2352.100467572
1,2,18,1,0
1,2,18,2,0
1,2,18,3,0
1,2,18,4,0
1,2,19,1,0
1,2,19,2,0
1,2,19,3,0
1,2,19,4,0
1,2,20,1,0
1,2,20,2,0
1,2,20,3,0
1,2,20,4,0
1,2,21,1,0
1,2,21,2,0
1,2,21,3,0
1,2,21,4,0
1,2,22,1,0
1,2,22,2,0
1,2,22,3,0
1,2,22,4,0
1,2,23,1,0
1,2,23,2,0
1,2,23,3,0
1,2,23,4,0
1,2,24,1,0
1,2,24,2,0
1,2,24,3,0
1,2,24,4,0
1,3,1,1,0
1,3,1,2,0
1,3,1,3,0
1,3,1,4,0
1,3,2,1,0
1,3,2,2,0
1,3,2,3,0
1,3,2,4,0
1,3,3,1,0
1,3,3,2,0
1,3,3,3,0
1,3,3,4,0
1,3,4,1,0
1,3,4,2,0
1,3,4,3,0
1,3,4,4,0
1,3,5,1,0
1,3,5,2,0
1,3,5,3,0
1,3,5,4,0
1,3,6,1,0
1,3,6,2,0
1,3,6,3,0
1,3,6,4,0
1,3,7,1,0
1,3,7,2,0
1,3,7,3,0
1,3,7,4,0
1,3,8,1,0
1,3,8,2,0
1,3,8,3,0
1,3,8,4,0
1,3,9,1,0
1,3,9,2,0
1,3,9,3,0
1,3,9,4,0
1,3,10,1,0
1,3,10,2,3588.38045241
1,3,10,3,17.726344134
1,3,10,4,2039.290655858
1,3,11,1,1001.578419083
1,3,11,2,2753.58217279
1,3,11,3,842.754324703
1,3,11,4,3075.238488007
1,3,12,1,696.329535878
1,3,12,2,4658.616312153
1,3,12,3,131.194663367
1,3,12,4,3122.367493828
1,3,13,1,2777.70286695
1,3,13,2,5643.132698308
1,3,13,3,1924.853842957
1,3,13,4,5419.21440245
1,3,14,1,0
1,3,14,2,2596.460388144
1,3,14,3,0
1,3,14,4,421.968468187
1,3,15,1,1422.06961341
1,3,15,2,4749.162930418
1,3,15,3,1471.513476888
1,3,15,4,4241.032623109
1,3,16,1,0
1,3,16,2,2441.928299848
1,3,16,3,0
1,3,16,4,2180.657462101
1,3,17,1,227.627409557
1,3,17,2,825.21429887
1,3,17,3,0
1,3,17,4,1067.543770277
1,3,18,1,0
1,3,18,2,0
1,3,18,3,0
1,3,18,4,0
1,3,19,1,0
1,3,19,2,0
1,3,19,3,0
1,3,19,4,0
1,3,20,1,0
1,3,20,2,0
1,3,20,3,0
1,3,20,4,0
1,3,21,1,0
1,3,21,2,0
1,3,21,3,0
1,3,21,4,0
1,3,22,1,0
1,3,22,2,0
1,3,22,3,0
1,3,22,4,0
1,3,23,1,0
1,3,23,2,0
1,3,23,3,0
1,3,23,4,0
1,3,24,1,0
1,3,24,2,0
1,3,24,3,0
1,3,24,4,0
1,4,1,1,0
1,4,1,2,0
1,4,1,3,0
1,4,1,4,0
1,4,2,1,0
1,4,2,2,0
1,4,2,3,0
1,4,2,4,0
1,4,3,1,0
1,4,3,2,0
1,4,3,3,0
1,4,3,4,0
1,4,4,1,0
1,4,4,2,0
1,4,4,3,0
1,4,4,4,0
1,4,5,1,0
1,4,5,2,0
1,4,5,3,0
1,4,5,4,0
1,4,6,1,0
1,4,6,2,0
1,4,6,3,0
1,4,6,4,0
1,4,7,1,0
1,4,7,2,0
1,4,7,3,0
1,4,7,4,0
1,4,8,1,0
1,4,8,2,0
1,4,8,3,0
1,4,8,4,0
1,4,9,1,0
1,4,9,2,0
1,4,9,3,0
1,4,9,4,0
1,4,10,1,0
1,4,10,2,871.042853416
1,4,10,3,0
1,4,10,4,0
1,4,11,1,0
1,4,11,2,0
1,4,11,3,0
1,4,11,4,287.378334733
1,4,12,1,0
1,4,12,2,729.272132263
1,4,12,3,0
1,4,12,4,641.435317338
1,4,13,1,0
1,4,13,2,294.0540877
1,4,13,3,0
1,4,13,4,0
1,4,14,1,696.903550045
1,4,14,2,2679.040046477
1,4,14,3,0
1,4,14,4,2369.510867067
1,4,15,1,0
1,4,15,2,0
1,4,15,3,0
1,4,15,4,0
1,4,16,1,0
1,4,16,2,1104.813398445
1,4,16,3,0
1,4,16,4,986.605373179
1,4,17,1,0
1,4,17,2,121.533189633
1,4,17,3,0
1,4,17,4,0
1,4,18,1,0
1,4,18,2,0
1,4,18,3,0
1,4,18,4,0
1,4,19,1,0
1,4,19,2,0
1,4,19,3,0
1,4,19,4,0
1,4,20,1,0
1,4,20,2,0
1,4,20,3,0
1,4,20,4,0
1,4,21,1,0
1,4,21,2,0
1,4,21,3,0
1,4,21,4,0
1,4,22,1,0
1,4,22,2,0
1,4,22,3,0
1,4,22,4,0
1,4,23,1,0
1,4,23,2,0
1,4,23,3,0
1,4,23,4,0
1,4,24,1,0
1,4,24,2,0
1,4,24,3,0
1,4,24,4,0
1,5,1,1,0
1,5,1,2,0
1,5,1,3,0
1,5,1,4,0
1,5,2,1,0
1,5,2,2,0
1,5,2,3,0
1,5,2,4,0
1,5,3,1,0
1,5,3,2,0
1,5,3,3,0
1,5,3,4,0
1,5,4,1,0
1,5,4,2,0
1,5,4,3,0
1,5,4,4,0
1,5,5,1,0
1,5,5,2,0
1,5,5,3,0
1,5,5,4,0
1,5,6,1,0
1,5,6,2,0
1,5,6,3,0
1,5,6,4,0
1,5,7,1,0
1,5,7,2,0
1,5,7,3,0
1,5,7,4,0
1,5,8,1,0
1,5,8,2,0
1,5,8,3,0
1,5,8,4,0
1,5,9,1,0
1,5,9,2,0
1,5,9,3,0
1,5,9,4,0
1,5,10,1,0
1,5,10,2,667.189177335
1,5,10,3,0
1,5,10,4,595.804167665
1,5,11,1,0
1,5,11,2,656.164620238
1,5,11,3,0
1,5,11,4,585.959168243
1,5,12,1,0
1,5,12,2,709.450540561
1,5,12,3,0
1,5,12,4,633.54383311
1,5,13,1,0
1,5,13,2,3.305803692
1,5,13,3,0
1,5,13,4,2.952103667
1,5,14,1,0
1,5,14,2,318.545116207
1,5,14,3,0
1,5,14,4,284.462809459
1,5,15,1,0
1,5,15,2,692.318521688
1,5,15,3,0
1,5,15,4,618.24483158
1,5,16,1,0
1,5,16,2,434.23428689
1,5,16,3,0
1,5,16,4,387.773972752
1,5,17,1,205.674224324
1,5,17,2,948.582099865
1,5,17,3,0
1,5,17,4,847.089832496
1,5,18,1,0
1,5,18,2,0
1,5,18,3,0
1,5,18,4,0
1,5,19,1,0
1,5,19,2,0
1,5,19,3,0
1,5,19,4,0
1,5,20,1,0
1,5,20,2,0
1,5,20,3,0
1,5,20,4,0
1,5,21,1,0
1,5,21,2,0
1,5,21,3,0
1,5,21,4,0
1,5,22,1,0
1,5,22,2,0
1,5,22,3,0
1,5,22,4,0
1,5,23,1,0
1,5,23,2,0
1,5,23,3,0
1,5,23,4,0
1,5,24,1,0
1,5,24,2,0
1,5,24,3,0
1,5,24,4,0
1,6,1,1,0
1,6,1,2,0
1,6,1,3,0
1,6,1,4,0
1,6,2,1,0
1,6,2,2,0
1,6,2,3,0
1,6,2,4,0
1,6,3,1,0
1,6,3,2,0
1,6,3,3,0
1,6,3,4,0
1,6,4,1,0
1,6,4,2,0
1,6,4,3,0
1,6,4,4,0
1,6,5,1,0
1,6,5,2,0
1,6,5,3,0
1,6,5,4,0
1,6,6,1,0
1,6,6,2,0
1,6,6,3,0
1,6,6,4,0
1,6,7,1,0
1,6,7,2,0
1,6,7,3,0
1,6,7,4,0
1,6,8,1,0
1,6,8,2,0
1,6,8,3,0
1,6,8,4,0
1,6,9,1,1859.620619663
1,6,9,2,1393.948542034
1,6,9,3,1634.300645737
1,6,9,4,1422.581876028
1,6,10,1,3581.530278316
1,6,10,2,2841.071099575
1,6,10,3,3301.531417202
1,6,10,4,2714.871499713
1,6,11,1,2839.63372904
1,6,11,2,2217.568451556
1,6,11,3,2583.193640315
1,6,11,4,2158.079679852
1,6,12,1,4383.057621972
1,6,12,2,4054.847703765
1,6,12,3,4383.057621972
1,6,12,4,3798.781706829
1,6,13,1,4294.749912391
1,6,13,2,3440.473173757
1,6,13,3,3992.102908433
1,6,13,4,3250.141354256
1,6,14,1,4063.713162329
1,6,14,2,3246.305906644
1,6,14,3,3768.402682869
1,6,14,4,3076.748753027
1,6,15,1,2610.416703718
1,6,15,2,2024.930512481
1,6,15,3,2361.255354505
1,6,15,4,1986.052778262
1,6,16,1,3594.901813782
1,6,16,2,2852.308768464
1,6,16,3,3314.478342308
1,6,16,4,2724.906809317
1,6,17,1,2866.78548488
1,6,17,2,2240.387255177
1,6,17,3,2609.483197731
1,6,17,4,2178.457016236
1,6,18,1,2282.150499244
1,6,18,2,1749.049935945
1,6,18,3,2043.413175863
1,6,18,4,1739.689673371
1,6,19,1,0
1,6,19,2,0
1,6,19,3,0
1,6,19,4,0
1,6,20,1,0
1,6,20,2,0
1,6,20,3,0
1,6,20,4,0
1,6,21,1,0
1,6,21,2,0
1,6,21,3,0
1,6,21,4,0
1,6,22,1,0
1,6,22,2,0
1,6,22,3,0
1,6,22,4,0
1,6,23,1,0
1,6,23,2,0
1,6,23,3,0
1,6,23,4,0
1,6,24,1,0
1,6,24,2,0
1,6,24,3,0
1,6,24,4,0
1,7,1,1,0
1,7,1,2,0
1,7,1,3,0
1,7,1,4,0
1,7,2,1,0
1,7,2,2,0
1,7,2,3,0
1,7,2,4,0
1,7,3,1,0
1,7,3,2,0
1,7,3,3,0
1,7,3,4,0
1,7,4,1,0
1,7,4,2,0
1,7,4,3,0
1,7,4,4,0
1,7,5,1,0
1,7,5,2,0
1,7,5,3,0
1,7,5,4,0
1,7,6,1,0
1,7,6,2,0
1,7,6,3,0
1,7,6,4,0
1,7,7,1,0
1,7,7,2,0
1,7,7,3,0
1,7,7,4,0
1,7,8,1,0
1,7,8,2,0
1,7,8,3,0
1,7,8,4,0
1,7,9,1,388.730211775
1,7,9,2,3386.171982725
1,7,9,3,249.366986218
1,7,9,4,3293.732911786
1,7,10,1,0
1,7,10,2,3135.569606838
1,7,10,3,0
1,7,10,4,2800.083549347
1,7,11,1,0
1,7,11,2,2900.289345407
1,7,11,3,0
1,7,11,4,2589.976783392
1,7,12,1,23.866003227
1,7,12,2,3381.726348144
1,7,12,3,0
1,7,12,4,3019.903080825
1,7,13,1,2938.699596313
1,7,13,2,4765.191950677
1,7,13,3,2332.063742203
1,7,13,4,4765.191950677
1,7,14,1,3602.769515287
1,7,14,2,6383.130682423
1,7,14,3,3361.345132449
1,7,14,4,5705.862735886
1,7,15,1,0
1,7,15,2,3334.260475775
1,7,15,3,0
1,7,15,4,2977.5157557
1,7,16,1,0
1,7,16,2,3300.334499616
1,7,16,3,0
1,7,16,4,2947.219643781
1,7,17,1,0
1,7,17,2,2117.525381435
1,7,17,3,0
1,7,17,4,1890.963598113
1,7,18,1,33.271059047
1,7,18,2,3389.630519169
1,7,18,3,0
1,7,18,4,3026.96155569
1,7,19,1,0
1,7,19,2,0
1,7,19,3,0
1,7,19,4,0
1,7,20,1,0
1,7,20,2,0
1,7,20,3,0
1,7,20,4,0
1,7,21,1,0
1,7,21,2,0
1,7,21,3,0
1,7,21,4,0
1,7,22,1,0
1,7,22,2,0
1,7,22,3,0
1,7,22,4,0
1,7,23,1,0
1,7,23,2,0
1,7,23,3,0
1,7,23,4,0
1,7,24,1,0
1,7,24,2,0
1,7,24,3,0
1,7,24,4,0
1,8,1,1,0
1,8,1,2,0
1,8,1,3,0
1,8,1,4,0
1,8,2,1,0
1,8,2,2,0
1,8,2,3,0
1,8,2,4,0
1,8,3,1,0
1,8,3,2,0
1,8,3,3,0
1,8,3,4,0
1,8,4,1,0
1,8,4,2,0
1,8,4,3,0
1,8,4,4,0
1,8,5,1,0
1,8,5,2,0
1,8,5,3,0
1,8,5,4,0
1,8,6,1,0
1,8,6,2,0
1,8,6,3,0
1,8,6,4,0
1,8,7,1,0
1,8,7,2,0
1,8,7,3,0
1,8,7,4,0
1,8,8,1,0
1,8,8,2,0
1,8,8,3,0
1,8,8,4,0
1,8,9,1,0
1,8,9,2,1252.320461159
1,8,9,3,0
1,8,9,4,1118.330115892
1,8,10,1,0
1,8,10,2,836.263721553
1,8,10,3,0
1,8,10,4,746.788808173
1,8,11,1,0
1,8,11,2,305.592150108
1,8,11,3,0
1,8,11,4,272.895728565
1,8,12,1,0
1,8,12,2,1571.008500472
1,8,12,3,0
1,8,12,4,1402.920556591
1,8,13,1,0
1,8,13,2,889.887429234
1,8,13,3,0
1,8,13,4,794.675119294
1,8,14,1,0
1,8,14,2,635.803499438
1,8,14,3,0
1,8,14,4,567.776558209
1,8,15,1,507.620055335
1,8,15,2,2299.409538668
1,8,15,3,0
1,8,15,4,2053.387304302
1,8,16,1,0
1,8,16,2,206.072614288
1,8,16,3,0
1,8,16,4,184.024151777
1,8,17,1,0
1,8,17,2,1743.724300302
1,8,17,3,0
1,8,17,4,1557.156861459
1,8,18,1,0
1,8,18,2,750.601321891
1,8,18,3,0
1,8,18,4,670.291741877
1,8,19,1,0
1,8,19,2,0
1,8,19,3,0
1,8,19,4,0
1,8,20,1,0
1,8,20,2,0
1,8,20,3,0
1,8,20,4,0
1,8,21,1,0
1,8,21,2,0
1,8,21,3,0
1,8,21,4,0
1,8,22,1,0
1,8,22,2,0
1,8,22,3,0
1,8,22,4,0
1,8,23,1,0
1,8,23,2,0
1,8,23,3,0
1,8,23,4,0
1,8,24,1,0
1,8,24,2,0
1,8,24,3,0
1,8,24,4,0
1,9,1,1,0
1,9,1,2,0
1,9,1,3,0
1,9,1,4,0
1,9,2,1,0
1,9,2,2,0
1,9,2,3,0
1,9,2,4,0
1,9,3,1,0
1,9,3,2,0
1,9,3,3,0
1,9,3,4,0
1,9,4,1,0
1,9,4,2,0
1,9,4,3,0
1,9,4,4,0
1,9,5,1,0
1,9,5,2,0
1,9,5,3,0
1,9,5,4,0
1,9,6,1,0
1,9,6,2,0
1,9,6,3,0
1,9,6,4,0
1,9,7,1,0
1,9,7,2,0
1,9,7,3,0
1,9,7,4,0
1,9,8,1,0
1,9,8,2,0
1,9,8,3,0
1,9,8,4,0
1,9,9,1,0
1,9,9,2,92.179916306
1,9,9,3,0
1,9,9,4,82.317250003
1,9,10,1,204.735959513
1,9,10,2,662.82532778
1,9,10,3,0
1,9,10,4,591.907222331
1,9,11,1,0
1,9,11,2,1170.376177991
1,9,11,3,0
1,9,11,4,1045.15335121
1,9,12,1,0
1,9,12,2,2201.972536714
1,9,12,3,0
1,9,12,4,1966.375443467
1,9,13,1,0
1,9,13,2,1050.749107186
1,9,13,3,0
1,9,13,4,938.325618129
1,9,14,1,613.087006325
1,9,14,2,1675.696624006
1,9,14,3,0
1,9,14,4,1496.407714995
1,9,15,1,0
1,9,15,2,626.109820697
1,9,15,3,0
1,9,15,4,559.120041601
1,9,16,1,0
1,9,16,2,393.219043823
1,9,16,3,0
1,9,16,4,351.147100514
1,9,17,1,1360.242979746
1,9,17,2,1289.007684757
1,9,17,3,0
1,9,17,4,1151.09203929
1,9,18,1,0
1,9,18,2,614.567947525
1,9,18,3,0
1,9,18,4,548.813075642
1,9,19,1,0
1,9,19,2,0
1,9,19,3,0
1,9,19,4,0
1,9,20,1,0
1,9,20,2,0
1,9,20,3,0
1,9,20,4,0
1,9,21,1,0
1,9,21,2,0
1,9,21,3,0
1,9,21,4,0
1,9,22,1,0
1,9,22,2,0
1,9,22,3,0
1,9,22,4,0
1,9,23,1,0
1,9,23,2,0
1,9,23,3,0
1,9,23,4,0
1,9,24,1,0
1,9,24,2,0
1,9,24,3,0
1,9,24,4,0
1,10,1,1,0
1,10,1,2,0
1,10,1,3,0
1,10,1,4,0
1,10,2,1,0
1,10,2,2,0
1,10,2,3,0
1,10,2,4,0
1,10,3,1,0
1,10,3,2,0
1,10,3,3,0
1,10,3,4,0
1,10,4,1,0
1,10,4,2,0
1,10,4,3,0
1,10,4,4,0
1,10,5,1,0
1,10,5,2,0
1,10,5,3,0
1,10,5,4,0
1,10,6,1,0
1,10,6,2,0
1,10,6,3,0
1,10,6,4,0
1,10,7,1,0
1,10,7,2,0
1,10,7,3,0
1,10,7,4,0
1,10,8,1,0
1,10,8,2,0
1,10,8,3,0
1,10,8,4,0
1,10,9,1,2282.551855756
1,10,9,2,2282.551855756
1,10,9,3,2282.551855756
1,10,9,4,2282.551855756
1,10,10,1,3495.378226647
1,10,10,2,3495.378226647
1,10,10,3,3495.378226647
1,10,10,4,3495.378226647
1,10,11,1,3853.389581493
1,10,11,2,3853.389581493
1,10,11,3,3853.389581493
1,10,11,4,3853.389581493
1,10,12,1,3540.883012274
1,10,12,2,3540.883012274
1,10,12,3,3540.883012274
1,10,12,4,3540.883012274
1,10,13,1,3737.753183977
1,10,13,2,3737.753183977
1,10,13,3,3737.753183977
1,10,13,4,3737.753183977
1,10,14,1,4789.09417101
1,10,14,2,4789.09417101
1,10,14,3,4789.09417101
1,10,14,4,4789.09417101
1,10,15,1,5544.121797225
1,10,15,2,5544.121797225
1,10,15,3,5544.121797225
1,10,15,4,5544.121797225
1,10,16,1,5103.454357623
1,10,16,2,5103.454357623
1,10,16,3,5103.454357623
1,10,16,4,5103.454357623
1,10,17,1,4715.687476094
1,10,17,2,4715.687476094
1,10,17,3,4715.687476094
1,10,17,4,4715.687476094
1,10,18,1,4775.423887401
1,10,18,2,4775.423887401
1,10,18,3,4775.423887401
1,10,18,4,4775.423887401
1,10,19,1,4024.880168131
1,10,19,2,4024.880168131
1,10,19,3,3811.433716683
1,10,19,4,4024.880168131
1,10,20,1,0
1,10,20,2,0
1,10,20,3,0
1,10,20,4,0
1,10,21,1,0
1,10,21,2,0
1,10,21,3,0
1,10,21,4,0
1,10,22,1,0
1,10,22,2,0
1,10,22,3,0
1,10,22,4,0
1,10,23,1,0
1,10,23,2,0
1,10,23,3,0
1,10,23,4,0
1,10,24,1,0
1,10,24,2,0
1,10,24,3,0
1,10,24,4,0
1,11,1,1,0
1,11,1,2,0
1,11,1,3,0
1,11,1,4,0
1,11,2,1,0
1,11,2,2,0
1,11,2,3,0
1,11,2,4,0
1,11,3,1,0
1,11,3,2,0
1,11,3,3,0
1,11,3,4,0
1,11,4,1,0
1,11,4,2,0
1,11,4,3,0
1,11,4,4,0
1,11,5,1,0
1,11,5,2,0
1,11,5,3,0
1,11,5,4,0
1,11,6,1,0
1,11,6,2,0
1,11,6,3,0
1,11,6,4,0
1,11,7,1,0
1,11,7,2,0
1,11,7,3,0
1,11,7,4,0
1,11,8,1,0
1,11,8,2,0
1,11,8,3,0
1,11,8,4,0
1,11,9,1,2973.391168916
1,11,9,2,2973.391168916
1,11,9,3,2973.391168916
1,11,9,4,2973.391168916
1,11,10,1,2455.882602578
1,11,10,2,2455.882602578
1,11,10,3,2455.882602578
1,11,10,4,2455.882602578
1,11,11,1,2919.811282106
1,11,11,2,2919.811282106
1,11,11,3,2919.811282106
1,11,11,4,2919.811282106
1,11,12,1,3919.627387343
1,11,12,2,3919.627387343
1,11,12,3,3919.627387343
1,11,12,4,3906.425013964
1,11,13,1,3480.329854524
1,11,13,2,3480.329854524
1,11,13,3,3480.329854524
1,11,13,4,3480.329854524
1,11,14,1,5615.97741421
1,11,14,2,5615.97741421
1,11,14,3,5473.050518496
1,11,14,4,5615.97741421
1,11,15,1,5340.236203214
1,11,15,2,5508.749232262
1,11,15,3,5043.638922922
1,11,15,4,5494.193526149
1,11,16,1,5065.32765337
1,11,16,2,5282.94998701
1,11,16,3,4777.460037557
1,11,16,4,5222.052216675
1,11,17,1,4377.325396943
1,11,17,2,4355.292072194
1,11,17,3,4377.325396943
1,11,17,4,4377.325396943
1,11,18,1,3780.835808026
1,11,18,2,4728.332669164
1,11,18,3,3533.756966672
1,11,18,4,4677.823926329
1,11,19,1,2822.000678946
1,11,19,2,4352.983096899
1,11,19,3,2605.369449981
1,11,19,4,4376.368097988
1,11,20,1,0
1,11,20,2,0
1,11,20,3,0
1,11,20,4,0
1,11,21,1,0
1,11,21,2,0
1,11,21,3,0
1,11,21,4,0
1,11,22,1,0
1,11,22,2,0
1,11,22,3,0
1,11,22,4,0
1,11,23,1,0
1,11,23,2,0
1,11,23,3,0
1,11,23,4,0
1,11,24,1,0
1,11,24,2,0
1,11,24,3,0
1,11,24,4,0
1,12,1,1,0
1,12,1,2,0
1,12,1,3,0
1,12,1,4,0
1,12,2,1,0
1,12,2,2,0
1,12,2,3,0
1,12,2,4,0
1,12,3,1,0
1,12,3,2,0
1,12,3,3,0
1,12,3,4,0
1,12,4,1,0
1,12,4,2,0
1,12,4,3,0
1,12,4,4,0
1,12,5,1,0
1,12,5,2,0
1,12,5,3,0
1,12,5,4,0
1,12,6,1,0
1,12,6,2,0
1,12,6,3,0
1,12,6,4,0
1,12,7,1,0
1,12,7,2,0
1,12,7,3,0
1,12,7,4,0
1,12,8,1,0
1,12,8,2,0
1,12,8,3,0
1,12,8,4,0
1,12,9,1,0
1,12,9,2,2974.863250096
1,12,9,3,0
1,12,9,4,2656.571753337
1,12,10,1,496.301942366
1,12,10,2,2986.433026527
1,12,10,3,0
1,12,10,4,2666.903637083
1,12,11,1,1079.913619959
1,12,11,2,3531.945784958
1,12,11,3,784.301702776
1,12,11,4,3531.945784958
1,12,12,1,659.259838632
1,12,12,2,3915.722279647
1,12,12,3,535.753537234
1,12,12,4,3496.764835052
1,12,13,1,1645.930001514
1,12,13,2,2719.938355246
1,12,13,3,1466.644655112
1,12,13,4,2719.938355246
1,12,14,1,133.299523223
1,12,14,2,3473.696164645
1,12,14,3,2.047446665
1,12,14,4,3102.032710369
1,12,15,1,1061.372828789
1,12,15,2,4253.664967762
1,12,15,3,900.649975223
1,12,15,4,3798.549799274
1,12,16,1,1983.619542703
1,12,16,2,5028.737002823
1,12,16,3,1793.610934349
1,12,16,4,4490.694043241
1,12,17,1,0
1,12,17,2,3004.311712332
1,12,17,3,0
1,12,17,4,2682.86941692
1,12,18,1,293.147643924
1,12,18,2,3608.035280571
1,12,18,3,156.819623157
1,12,18,4,3221.998393069
1,12,19,1,0
1,12,19,2,3110.012186346
1,12,19,3,0
1,12,19,4,2777.260610724
1,12,20,1,0
1,12,20,2,0
1,12,20,3,0
1,12,20,4,0
1,12,21,1,0
1,12,21,2,0
1,12,21,3,0
1,12,21,4,0
1,12,22,1,0
1,12,22,2,0
1,12,22,3,0
1,12,22,4,0
1,12,23,1,0
1,12,23,2,0
1,12,23,3,0
1,12,23,4,0
1,12,24,1,0
1,12,24,2,0
1,12,24,3,0
1,12,24,4,0
1,13,1,1,0
1,13,1,2,0
1,13,1,3,0
1,13,1,4,0
1,13,2,1,0
1,13,2,2,0
1,13,2,3,0
1,13,2,4,0
1,13,3,1,0
1,13,3,2,0
1,13,3,3,0
1,13,3,4,0
1,13,4,1,0
1,13,4,2,0
1,13,4,3,0
1,13,4,4,0
1,13,5,1,0
1,13,5,2,0
1,13,5,3,0
1,13,5,4,0
1,13,6,1,0
1,13,6,2,0
1,13,6,3,0
1,13,6,4,0
1,13,7,1,0
1,13,7,2,0
1,13,7,3,0
1,13,7,4,0
1,13,8,1,0
1,13,8,2,0
1,13,8,3,0
1,13,8,4,0
1,13,9,1,0
1,13,9,2,0
1,13,9,3,0
1,13,9,4,0
1,13,10,1,0
1,13,10,2,0
1,13,10,3,0
1,13,10,4,0
1,13,11,1,0
1,13,11,2,0
1,13,11,3,0
1,13,11,4,0
1,13,12,1,0
1,13,12,2,0
1,13,12,3,0
1,13,12,4,0
1,13,13,1,0
1,13,13,2,0
1,13,13,3,0
1,13,13,4,0
1,13,14,1,0
1,13,14,2,0
1,13,14,3,0
1,13,14,4,0
1,13,15,1,0
1,13,15,2,0
1,13,15,3,0
1,13,15,4,0
1,13,16,1,0
1,13,16,2,0
1,13,16,3,0
1,13,16,4,0
1,13,17,1,0
1,13,17,2,0
1,13,17,3,0
1,13,17,4,0
1,13,18,1,0
1,13,18,2,0
1,13,18,3,0
1,13,18,4,0
1,13,19,1,0
1,13,19,2,0
1,13,19,3,0
1,13,19,4,0
1,13,20,1,0
1,13,20,2,0
1,13,20,3,0
1,13,20,4,0
1,13,21,1,0
1,13,21,2,0
1,13,21,3,0
1,13,21,4,0
1,13,22,1,0
1,13,22,2,0
1,13,22,3,0
1,13,22,4,0
1,13,23,1,0
1,13,23,2,0
1,13,23,3,0
1,13,23,4,0
1,13,24,1,0
1,13,24,2,0
