Stage,Day,Time,Supplier,Scenario,Value
1,1,18,6,2,0
1,1,18,6,3,0
1,1,18,6,4,0
1,1,19,1,1,0
1,1,19,1,2,0
1,1,19,1,3,0
1,1,19,1,4,0
1,1,19,2,1,0
1,1,19,2,2,0
1,1,19,2,3,0
1,1,19,2,4,0
1,1,19,3,1,0
1,1,19,3,2,0
1,1,19,3,3,0
1,1,19,3,4,0
1,1,19,4,1,0
1,1,19,4,2,0
1,1,19,4,3,0
1,1,19,4,4,0
1,1,19,5,1,0
1,1,19,5,2,0
1,1,19,5,3,0
1,1,19,5,4,0
1,1,19,6,1,0
1,1,19,6,2,0
1,1,19,6,3,0
1,1,19,6,4,0
1,1,20,1,1,0
1,1,20,1,2,0
1,1,20,1,3,0
1,1,20,1,4,0
1,1,20,2,1,0
1,1,20,2,2,0
1,1,20,2,3,0
1,1,20,2,4,0
1,1,20,3,1,0
1,1,20,3,2,0
1,1,20,3,3,0
1,1,20,3,4,0
1,1,20,4,1,0
1,1,20,4,2,0
1,1,20,4,3,0
1,1,20,4,4,0
1,1,20,5,1,0
1,1,20,5,2,0
1,1,20,5,3,0
1,1,20,5,4,0
1,1,20,6,1,0
1,1,20,6,2,0
1,1,20,6,3,0
1,1,20,6,4,0
1,1,21,1,1,0
1,1,21,1,2,0
1,1,21,1,3,0
1,1,21,1,4,0
1,1,21,2,1,0
1,1,21,2,2,0
1,1,21,2,3,0
1,1,21,2,4,0
1,1,21,3,1,0
1,1,21,3,2,0
1,1,21,3,3,0
1,1,21,3,4,0
1,1,21,4,1,0
1,1,21,4,2,0
1,1,21,4,3,0
1,1,21,4,4,0
1,1,21,5,1,0
1,1,21,5,2,0
1,1,21,5,3,0
1,1,21,5,4,0
1,1,21,6,1,0
1,1,21,6,2,0
1,1,21,6,3,0
1,1,21,6,4,0
1,1,22,1,1,0
1,1,22,1,2,0
1,1,22,1,3,0
1,1,22,1,4,0
1,1,22,2,1,0
1,1,22,2,2,0
1,1,22,2,3,0
1,1,22,2,4,0
1,1,22,3,1,0
1,1,22,3,2,0
1,1,22,3,3,0
1,1,22,3,4,0
1,1,22,4,1,0
1,1,22,4,2,0
1,1,22,4,3,0
1,1,22,4,4,0
1,1,22,5,1,0
1,1,22,5,2,0
1,1,22,5,3,0
1,1,22,5,4,0
1,1,22,6,1,0
1,1,22,6,2,0
1,1,22,6,3,0
1,1,22,6,4,0
1,1,23,1,1,0
1,1,23,1,2,0
1,1,23,1,3,0
1,1,23,1,4,0
1,1,23,2,1,0
1,1,23,2,2,0
1,1,23,2,3,0
1,1,23,2,4,0
1,1,23,3,1,0
1,1,23,3,2,0
1,1,23,3,3,0
1,1,23,3,4,0
1,1,23,4,1,0
1,1,23,4,2,0
1,1,23,4,3,0
1,1,23,4,4,0
1,1,23,5,1,0
1,1,23,5,2,0
1,1,23,5,3,0
1,1,23,5,4,0
1,1,23,6,1,0
1,1,23,6,2,0
1,1,23,6,3,0
1,1,23,6,4,0
1,1,24,1,1,0
1,1,24,1,2,0
1,1,24,1,3,0
1,1,24,1,4,0
1,1,24,2,1,0
1,1,24,2,2,0
1,1,24,2,3,0
1,1,24,2,4,0
1,1,24,3,1,0
1,1,24,3,2,0
1,1,24,3,3,0
1,1,24,3,4,0
1,1,24,4,1,0
1,1,24,4,2,0
1,1,24,4,3,0
1,1,24,4,4,0
1,1,24,5,1,0
1,1,24,5,2,0
1,1,24,5,3,0
1,1,24,5,4,0
1,1,24,6,1,0
1,1,24,6,2,0
1,1,24,6,3,0
1,1,24,6,4,0
1,2,1,1,1,0
1,2,1,1,2,0
1,2,1,1,3,0
1,2,1,1,4,0
1,2,1,2,1,0
1,2,1,2,2,0
1,2,1,2,3,0
1,2,1,2,4,0
1,2,1,3,1,0
1,2,1,3,2,0
1,2,1,3,3,0
1,2,1,3,4,0
1,2,1,4,1,0
1,2,1,4,2,0
1,2,1,4,3,0
1,2,1,4,4,0
1,2,1,5,1,0
1,2,1,5,2,0
1,2,1,5,3,0
1,2,1,5,4,0
1,2,1,6,1,0
1,2,1,6,2,0
1,2,1,6,3,0
1,2,1,6,4,0
1,2,2,1,1,0
1,2,2,1,2,0
1,2,2,1,3,0
1,2,2,1,4,0
1,2,2,2,1,0
1,2,2,2,2,0
1,2,2,2,3,0
1,2,2,2,4,0
1,2,2,3,1,0
1,2,2,3,2,0
1,2,2,3,3,0
1,2,2,3,4,0
1,2,2,4,1,0
1,2,2,4,2,0
1,2,2,4,3,0
1,2,2,4,4,0
1,2,2,5,1,0
1,2,2,5,2,0
1,2,2,5,3,0
1,2,2,5,4,0
1,2,2,6,1,0
1,2,2,6,2,0
1,2,2,6,3,0
1,2,2,6,4,0
1,2,3,1,1,0
1,2,3,1,2,0
1,2,3,1,3,0
1,2,3,1,4,0
1,2,3,2,1,0
1,2,3,2,2,0
1,2,3,2,3,0
1,2,3,2,4,0
1,2,3,3,1,0
1,2,3,3,2,0
1,2,3,3,3,0
1,2,3,3,4,0
1,2,3,4,1,0
1,2,3,4,2,0
1,2,3,4,3,0
1,2,3,4,4,0
1,2,3,5,1,0
1,2,3,5,2,0
1,2,3,5,3,0
1,2,3,5,4,0
1,2,3,6,1,0
1,2,3,6,2,0
1,2,3,6,3,0
1,2,3,6,4,0
1,2,4,1,1,0
1,2,4,1,2,0
1,2,4,1,3,0
1,2,4,1,4,0
1,2,4,2,1,0
1,2,4,2,2,0
1,2,4,2,3,0
1,2,4,2,4,0
1,2,4,3,1,0
1,2,4,3,2,0
1,2,4,3,3,0
1,2,4,3,4,0
1,2,4,4,1,0
1,2,4,4,2,0
1,2,4,4,3,0
1,2,4,4,4,0
1,2,4,5,1,0
1,2,4,5,2,0
1,2,4,5,3,0
1,2,4,5,4,0
1,2,4,6,1,0
1,2,4,6,2,0
1,2,4,6,3,0
1,2,4,6,4,0
1,2,5,1,1,0
1,2,5,1,2,0
1,2,5,1,3,0
1,2,5,1,4,0
1,2,5,2,1,0
1,2,5,2,2,0
1,2,5,2,3,0
1,2,5,2,4,0
1,2,5,3,1,0
1,2,5,3,2,0
1,2,5,3,3,0
1,2,5,3,4,0
1,2,5,4,1,0
1,2,5,4,2,0
1,2,5,4,3,0
1,2,5,4,4,0
1,2,5,5,1,0
1,2,5,5,2,0
1,2,5,5,3,0
1,2,5,5,4,0
1,2,5,6,1,0
1,2,5,6,2,0
1,2,5,6,3,0
1,2,5,6,4,0
1,2,6,1,1,0
1,2,6,1,2,0
1,2,6,1,3,0
1,2,6,1,4,0
1,2,6,2,1,0
1,2,6,2,2,0
1,2,6,2,3,0
1,2,6,2,4,0
1,2,6,3,1,0
1,2,6,3,2,0
1,2,6,3,3,0
1,2,6,3,4,0
1,2,6,4,1,0
1,2,6,4,2,0
1,2,6,4,3,0
1,2,6,4,4,0
1,2,6,5,1,0
1,2,6,5,2,0
1,2,6,5,3,0
1,2,6,5,4,0
1,2,6,6,1,0
1,2,6,6,2,0
1,2,6,6,3,0
1,2,6,6,4,0
1,2,7,1,1,0
1,2,7,1,2,0
1,2,7,1,3,0
1,2,7,1,4,0
1,2,7,2,1,0
1,2,7,2,2,0
1,2,7,2,3,0
1,2,7,2,4,0
1,2,7,3,1,0
1,2,7,3,2,0
1,2,7,3,3,0
1,2,7,3,4,0
1,2,7,4,1,0
1,2,7,4,2,0
1,2,7,4,3,0
1,2,7,4,4,0
1,2,7,5,1,0
1,2,7,5,2,0
1,2,7,5,3,0
1,2,7,5,4,0
1,2,7,6,1,0
1,2,7,6,2,0
1,2,7,6,3,0
1,2,7,6,4,0
1,2,8,1,1,0
1,2,8,1,2,0
